,Year,CU,TCRC,SP2,logTCRC,logSP2,logCU
Huludao,2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Huludao,2016,,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,
Huludao,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
Hunchun Zijin,1992,,987.505982760015,,2.9945397354598042,,
Hunchun Zijin,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Hunchun Zijin,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Hunchun Zijin,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Hunchun Zijin,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Hunchun Zijin,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Hunchun Zijin,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Hunchun Zijin,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Hunchun Zijin,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Hunchun Zijin,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Hunchun Zijin,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Hunchun Zijin,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Hunchun Zijin,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Hunchun Zijin,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Hunchun Zijin,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Hunchun Zijin,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Hunchun Zijin,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Hunchun Zijin,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Hunchun Zijin,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Hunchun Zijin,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Hunchun Zijin,2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Hunchun Zijin,2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Hunchun Zijin,2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Hunchun Zijin,2015,0.5,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.3010299956639812
Hunchun Zijin,2016,0.8,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.09691001300805639
Hunchun Zijin,2017,0.9,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,-0.045757490560675115
Jiangtong Changying,1992,,987.505982760015,,2.9945397354598042,,
Jiangtong Changying,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Jiangtong Changying,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Jiangtong Changying,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Jiangtong Changying,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Jiangtong Changying,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Jiangtong Changying,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Jiangtong Changying,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Jiangtong Changying,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Jiangtong Changying,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Jiangtong Changying,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Jiangtong Changying,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Jiangtong Changying,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Jiangtong Changying,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Jiangtong Changying,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Jiangtong Changying,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Jiangtong Changying,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Jiangtong Changying,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Jiangtong Changying,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Jiangtong Changying,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Jiangtong Changying,2012,0.48,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.3187587626244128
Jiangtong Changying,2013,0.8,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.09691001300805639
Jiangtong Changying,2014,0.8,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-0.09691001300805639
Jiangtong Changying,2015,0.7,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.1549019599857432
Jiangtong Changying,2016,0.7,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.1549019599857432
Jiangtong Changying,2017,0.7,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,-0.1549019599857432
Jinchuan,1992,1.0,987.505982760015,,2.9945397354598042,,0.0
Jinchuan,1993,1.0,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,0.0
Jinchuan,1994,0.9772727272727273,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,-0.009984220906600895
Jinchuan,1995,1.0,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,0.0
Jinchuan,1996,1.0566666666666666,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,0.023938007498089046
Jinchuan,1997,0.75,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,-0.12493873660829995
Jinchuan,1998,0.522,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,-0.28232949699773785
Jinchuan,1999,0.66,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,-0.1804560644581313
Jinchuan,2000,1.028,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,0.011993114659256938
Jinchuan,2001,0.89716,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,-0.04713009773567259
Jinchuan,2002,0.9714285714285714,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,-0.012589127308020516
Jinchuan,2003,1.0279099999999999,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,0.011955091104338364
Jinchuan,2004,1.0082846153846154,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,0.003583140684586711
Jinchuan,2005,0.976875,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,-0.010161004636737848
Jinchuan,2006,0.933540909090909,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,-0.029866645895773692
Jinchuan,2007,0.60975,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,-0.21484819101423178
Jinchuan,2008,0.7105,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,-0.14843591773651144
Jinchuan,2009,0.9175,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,-0.03739392707587306
Jinchuan,2010,0.9305,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.031283622533214185
Jinchuan,2011,0.9830476190476191,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,-0.007425444336005038
Jinchuan,2012,1.0278333333333334,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,0.011922698042661129
Jinchuan,2013,0.7092050000000001,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.14922821122008353
Jinchuan,2014,0.5333333333333333,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-0.27300127206373764
Jinchuan,2015,0.5333333333333333,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.27300127206373764
Jinchuan,2016,0.6166666666666667,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.20994952631664862
Jinchuan,2017,0.8333333333333334,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,-0.0791812460476248
Jinchuan Guangxi,1992,,987.505982760015,,2.9945397354598042,,
Jinchuan Guangxi,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Jinchuan Guangxi,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Jinchuan Guangxi,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Jinchuan Guangxi,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Jinchuan Guangxi,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Jinchuan Guangxi,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Jinchuan Guangxi,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Jinchuan Guangxi,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Jinchuan Guangxi,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Jinchuan Guangxi,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Jinchuan Guangxi,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Jinchuan Guangxi,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Jinchuan Guangxi,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Jinchuan Guangxi,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Jinchuan Guangxi,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Jinchuan Guangxi,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Jinchuan Guangxi,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Jinchuan Guangxi,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Jinchuan Guangxi,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Jinchuan Guangxi,2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Jinchuan Guangxi,2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Jinchuan Guangxi,2014,0.9,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-0.045757490560675115
Jinchuan Guangxi,2015,0.75,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.12493873660829995
Jinchuan Guangxi,2016,0.875,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.057991946977686754
Jinchuan Guangxi,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
Jinlong,1992,,987.505982760015,,2.9945397354598042,,
Jinlong,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Jinlong,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Jinlong,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Jinlong,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Jinlong,1997,0.275,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,-0.5606673061697374
Jinlong,1998,0.75,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,-0.12493873660829995
Jinlong,1999,0.865,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,-0.06298389253518578
Jinlong,2000,0.9716666666666666,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,-0.01248269562462959
Jinlong,2001,1.055,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,0.023252459633711444
Jinlong,2002,1.0073333333333332,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,0.0031732052833440666
Jinlong,2003,1.0,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,0.0
Jinlong,2004,1.0050000000000001,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,0.002166061756507726
Jinlong,2005,1.0,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,0.0
Jinlong,2006,0.9654545454545455,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,-0.015268168412774782
Jinlong,2007,1.0,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,0.0
Jinlong,2008,0.94375,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,-0.025143035362755355
Jinlong,2009,0.875,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,-0.057991946977686754
Jinlong,2010,0.9355,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.028956208163971278
Jinlong,2011,1.0075,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,0.003245054813147085
Jinlong,2012,0.9764705882352941,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.010340833338218842
Jinlong,2013,1.0,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,0.0
Jinlong,2014,1.0,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,0.0
Jinlong,2015,0.9130434782608695,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.039508541283673634
Jinlong,2016,0.9782608695652174,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.009545317906230389
Jinlong,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
Kunming,1992,,987.505982760015,,2.9945397354598042,,
Kunming,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Kunming,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Kunming,1995,1.0,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,0.0
Kunming,1996,0.6,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,-0.2218487496163564
Kunming,1997,0.5,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,-0.3010299956639812
Kunming,1998,0.5,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,-0.3010299956639812
Kunming,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Kunming,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Kunming,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Kunming,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Kunming,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Kunming,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Kunming,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Kunming,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Kunming,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Kunming,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Kunming,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Kunming,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Kunming,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Kunming,2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Kunming,2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Kunming,2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Kunming,2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Kunming,2016,,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,
Kunming,2017,,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,
Liangshan (Kunpeng),1992,,987.505982760015,,2.9945397354598042,,
Liangshan (Kunpeng),1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Liangshan (Kunpeng),1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Liangshan (Kunpeng),1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Liangshan (Kunpeng),1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Liangshan (Kunpeng),1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Liangshan (Kunpeng),1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Liangshan (Kunpeng),1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Liangshan (Kunpeng),2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Liangshan (Kunpeng),2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Liangshan (Kunpeng),2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Liangshan (Kunpeng),2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Liangshan (Kunpeng),2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Liangshan (Kunpeng),2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Liangshan (Kunpeng),2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Liangshan (Kunpeng),2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Liangshan (Kunpeng),2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Liangshan (Kunpeng),2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Liangshan (Kunpeng),2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Liangshan (Kunpeng),2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Liangshan (Kunpeng),2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Liangshan (Kunpeng),2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Liangshan (Kunpeng),2014,0.205,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-0.6882461389442457
Liangshan (Kunpeng),2015,0.25,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.6020599913279624
Liangshan (Kunpeng),2016,0.45,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.3467874862246563
Liangshan (Kunpeng),2017,0.5,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,-0.3010299956639812
Nanfang Copper,1992,,987.505982760015,,2.9945397354598042,,
Nanfang Copper,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Nanfang Copper,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Nanfang Copper,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Nanfang Copper,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Nanfang Copper,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Nanfang Copper,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Nanfang Copper,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Nanfang Copper,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Nanfang Copper,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Nanfang Copper,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Nanfang Copper,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Nanfang Copper,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Nanfang Copper,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Nanfang Copper,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Nanfang Copper,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Nanfang Copper,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Nanfang Copper,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Nanfang Copper,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Nanfang Copper,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Nanfang Copper,2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Nanfang Copper,2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Nanfang Copper,2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Nanfang Copper,2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Nanfang Copper,2017,0.15,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,-0.8239087409443188
Qingyuan (Yunnan),1992,,987.505982760015,,2.9945397354598042,,
Qingyuan (Yunnan),1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Qingyuan (Yunnan),1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Qingyuan (Yunnan),1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Qingyuan (Yunnan),1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Qingyuan (Yunnan),1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Qingyuan (Yunnan),1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Qingyuan (Yunnan),1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Qingyuan (Yunnan),2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Qingyuan (Yunnan),2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Qingyuan (Yunnan),2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Qingyuan (Yunnan),2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Qingyuan (Yunnan),2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Qingyuan (Yunnan),2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Qingyuan (Yunnan),2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Qingyuan (Yunnan),2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Qingyuan (Yunnan),2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Qingyuan (Yunnan),2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Qingyuan (Yunnan),2010,0.3333333333333333,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.47712125471966244
Qingyuan (Yunnan),2011,0.54,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,-0.26760624017703144
Qingyuan (Yunnan),2012,0.405,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.3925449767853314
Qingyuan (Yunnan),2013,0.1,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-1.0
Qingyuan (Yunnan),2014,0.03333333333333333,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-1.4771212547196624
Qingyuan (Yunnan),2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Qingyuan (Yunnan),2016,,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,
Qingyuan (Yunnan),2017,,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,
Shandong Xiangguang,1992,,987.505982760015,,2.9945397354598042,,
Shandong Xiangguang,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Shandong Xiangguang,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Shandong Xiangguang,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Shandong Xiangguang,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Shandong Xiangguang,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Shandong Xiangguang,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Shandong Xiangguang,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Shandong Xiangguang,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Shandong Xiangguang,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Shandong Xiangguang,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Shandong Xiangguang,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Shandong Xiangguang,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Shandong Xiangguang,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Shandong Xiangguang,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Shandong Xiangguang,2007,0.276,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,-0.5590909179347823
Shandong Xiangguang,2008,0.53,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,-0.27572413039921095
Shandong Xiangguang,2009,0.89,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,-0.05060999335508721
Shandong Xiangguang,2010,0.924,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.03432802877989328
Shandong Xiangguang,2011,1.0,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,0.0
Shandong Xiangguang,2012,0.875,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.057991946977686754
Shandong Xiangguang,2013,0.95,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.022276394711152253
Shandong Xiangguang,2014,0.9333333333333333,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-0.02996322337744321
Shandong Xiangguang,2015,0.7777777777777778,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.10914446942506803
Shandong Xiangguang,2016,0.9333333333333333,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.02996322337744321
Shandong Xiangguang,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
Shunqi (Yuyao),1992,,987.505982760015,,2.9945397354598042,,
Shunqi (Yuyao),1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Shunqi (Yuyao),1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Shunqi (Yuyao),1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Shunqi (Yuyao),1996,0.8666666666666667,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,-0.06214790674884446
Shunqi (Yuyao),1997,0.9,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,-0.045757490560675115
Shunqi (Yuyao),1998,0.36666666666666664,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,-0.4357285695614374
Shunqi (Yuyao),1999,0.5333333333333333,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,-0.27300127206373764
Shunqi (Yuyao),2000,0.3,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,-0.5228787452803376
Shunqi (Yuyao),2001,0.5066666666666666,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,-0.2952776667748899
