,Year,Secondary ratio,CU,SR,TCRC,SP2
Shuanglong,1998,0,,,820.28826929231,498.08672926585473
Shuanglong,1999,0,,,557.9950901626388,452.20109928406646
Shuanglong,2000,0,,,555.4588259029698,533.8081174976221
Shuanglong,2001,0,,,585.971062800398,398.2247760378723
Shuanglong,2002,0,,,528.7539362675177,358.9698750922221
Shuanglong,2003,0,,,437.7020239493989,303.6604734259495
Shuanglong,2004,0,,,314.71018578087495,642.7808068011332
Shuanglong,2005,0,,,605.9993462162437,702.623222632848
Shuanglong,2006,0,,,654.0771892519688,1222.9212106889845
Shuanglong,2007,0,,,400.97019232272004,1066.9176514175442
Shuanglong,2008,0,,,289.6092544923923,870.8586548308886
Shuanglong,2009,0,,,484.40437246063215,733.937472228944
Shuanglong,2010,0,,,295.48463456469347,965.4771784642735
Shuanglong,2011,0,,,344.9625421973603,1184.76825799962
Shuanglong,2012,0,,,377.1973518924253,910.701977977671
Shuanglong,2013,0,,,416.49708654295705,620.9346932352228
Shuanglong,2014,0,,,538.6579380491202,637.6917506905429
Shuanglong,2015,0,0.4,1.0,625.7403040522361,626.0847314924467
Shuanglong,2016,0,0.5,1.0,562.2139195262345,526.1823495711269
Shuanglong,2017,0,0.6666666666666666,1.0,523.0624830203443,756.6289598528965
Shuikoushan,1992,0,1.0,0.5,987.505982760015,
Shuikoushan,1993,0,1.0,0.5,959.1938700091315,643.4263428857876
Shuikoushan,1994,0,1.0,,841.3371092476353,710.6444034910924
Shuikoushan,1995,0,0.9333333333333332,,659.2490789967804,1003.1611059604347
Shuikoushan,1996,0,1.0,,839.2436749351455,694.3183006954018
Shuikoushan,1997,0,1.042857142857143,,906.3963774982449,686.8798854471715
Shuikoushan,1998,0,0.5892857142857143,,820.28826929231,498.08672926585473
Shuikoushan,1999,0,,,557.9950901626388,452.20109928406646
Shuikoushan,2000,0,,,555.4588259029698,533.8081174976221
Shuikoushan,2001,0,,,585.971062800398,398.2247760378723
Shuikoushan,2002,0,,,528.7539362675177,358.9698750922221
Shuikoushan,2003,0,,,437.7020239493989,303.6604734259495
Shuikoushan,2004,0,,,314.71018578087495,642.7808068011332
Shuikoushan,2005,0,,,605.9993462162437,702.623222632848
Shuikoushan,2006,0,,,654.0771892519688,1222.9212106889845
Shuikoushan,2007,0,,,400.97019232272004,1066.9176514175442
Shuikoushan,2008,0,,,289.6092544923923,870.8586548308886
Shuikoushan,2009,0,,,484.40437246063215,733.937472228944
Shuikoushan,2010,0,,,295.48463456469347,965.4771784642735
Shuikoushan,2011,0,,,344.9625421973603,1184.76825799962
Shuikoushan,2012,0,,,377.1973518924253,910.701977977671
Shuikoushan,2013,0,,,416.49708654295705,620.9346932352228
Shuikoushan,2014,0,,,538.6579380491202,637.6917506905429
Shuikoushan,2015,0,,,625.7403040522361,626.0847314924467
Shuikoushan,2016,0,0.6666666666666666,,562.2139195262345,526.1823495711269
Shuikoushan,2017,0,0.9,,523.0624830203443,756.6289598528965
Taichan,1992,0,1.0,0.2,987.505982760015,
Taichan,1993,0,1.0,0.3,959.1938700091315,643.4263428857876
Taichan,1994,0,1.0,0.2857142857142857,841.3371092476353,710.6444034910924
Taichan,1995,0,0.8,0.19999999999999998,659.2490789967804,1003.1611059604347
Taichan,1996,0,0.7333333333333333,0.18181818181818182,839.2436749351455,694.3183006954018
Taichan,1997,0,0.5,1.0,906.3963774982449,686.8798854471715
Taichan,1998,0,0.5,0.9333333333333333,820.28826929231,498.08672926585473
Taichan,1999,0,0.4,1.0,557.9950901626388,452.20109928406646
Taichan,2000,0,0.5,0.9333333333333333,555.4588259029698,533.8081174976221
Taichan,2001,0,0.6666666666666666,0.85,585.971062800398,398.2247760378723
Taichan,2002,0,0.6566666666666666,1.0,528.7539362675177,358.9698750922221
Taichan,2003,0,1.0,0.8666666666666667,437.7020239493989,303.6604734259495
Taichan,2004,0,0.3333333333333333,0.8,314.71018578087495,642.7808068011332
Taichan,2005,0,,,605.9993462162437,702.623222632848
Taichan,2006,0,,,654.0771892519688,1222.9212106889845
Taichan,2007,0,,,400.97019232272004,1066.9176514175442
Taichan,2008,0,,,289.6092544923923,870.8586548308886
Taichan,2009,0,,,484.40437246063215,733.937472228944
Taichan,2010,0,,,295.48463456469347,965.4771784642735
Taichan,2011,0,,,344.9625421973603,1184.76825799962
Taichan,2012,0,,,377.1973518924253,910.701977977671
Taichan,2013,0,,,416.49708654295705,620.9346932352228
Taichan,2014,0,,,538.6579380491202,637.6917506905429
Taichan,2015,0,,,625.7403040522361,626.0847314924467
Taichan,2016,0,,,562.2139195262345,526.1823495711269
Taichan,2017,0,,,523.0624830203443,756.6289598528965
Taiyuan,1992,0,1.0,,987.505982760015,
Taiyuan,1993,0,0.9833333333333334,0.16525423728813557,959.1938700091315,643.4263428857876
Taiyuan,1994,0,1.0,0.13749999999999998,841.3371092476353,710.6444034910924
Taiyuan,1995,0,1.0,,659.2490789967804,1003.1611059604347
Taiyuan,1996,0,1.0,0.15416666666666667,839.2436749351455,694.3183006954018
Taiyuan,1997,0,1.0,,906.3963774982449,686.8798854471715
Taiyuan,1998,0,0.7458333333333332,0.10614525139664804,820.28826929231,498.08672926585473
Taiyuan,1999,0,0.24583333333333335,,557.9950901626388,452.20109928406646
Taiyuan,2000,0,0.05416666666666667,,555.4588259029698,533.8081174976221
Taiyuan,2001,0,0.06666666666666667,,585.971062800398,398.2247760378723
Taiyuan,2002,0,0.020833333333333332,,528.7539362675177,358.9698750922221
Taiyuan,2003,0,,,437.7020239493989,303.6604734259495
Taiyuan,2004,0,,,314.71018578087495,642.7808068011332
Taiyuan,2005,0,,,605.9993462162437,702.623222632848
Taiyuan,2006,0,,,654.0771892519688,1222.9212106889845
Taiyuan,2007,0,,,400.97019232272004,1066.9176514175442
Taiyuan,2008,0,,,289.6092544923923,870.8586548308886
Taiyuan,2009,0,,,484.40437246063215,733.937472228944
Taiyuan,2010,0,,,295.48463456469347,965.4771784642735
Taiyuan,2011,0,,,344.9625421973603,1184.76825799962
Taiyuan,2012,0,,,377.1973518924253,910.701977977671
Taiyuan,2013,0,,,416.49708654295705,620.9346932352228
Taiyuan,2014,0,,,538.6579380491202,637.6917506905429
Taiyuan,2015,0,,,625.7403040522361,626.0847314924467
Taiyuan,2016,0,,,562.2139195262345,526.1823495711269
Taiyuan,2017,0,,,523.0624830203443,756.6289598528965
Tianjin,1992,0,0.9739130434782608,0.9107142857142857,987.505982760015,
Tianjin,1993,0,1.1478260869565218,0.9242424242424242,959.1938700091315,643.4263428857876
Tianjin,1994,0,0.8695652173913043,0.9,841.3371092476353,710.6444034910924
Tianjin,1995,0,1.0,0.9130434782608695,659.2490789967804,1003.1611059604347
Tianjin,1996,0,1.0,0.9130434782608695,839.2436749351455,694.3183006954018
Tianjin,1997,0,0.9565217391304348,0.9090909090909091,906.3963774982449,686.8798854471715
Tianjin,1998,0,1.0,0.9130434782608695,820.28826929231,498.08672926585473
Tianjin,1999,0,0.9130434782608695,0.9047619047619048,557.9950901626388,452.20109928406646
Tianjin,2000,0,1.0489600000000001,0.4690359975594875,555.4588259029698,533.8081174976221
Tianjin,2001,0,1.0361538461538462,0.48626577579806973,585.971062800398,398.2247760378723
Tianjin,2002,0,1.0769230769230769,0.9285714285714286,528.7539362675177,358.9698750922221
Tianjin,2003,0,0.9548333333333333,1.0,437.7020239493989,303.6604734259495
Tianjin,2004,0,1.0249,1.0,314.71018578087495,642.7808068011332
Tianjin,2005,0,0.9666666666666667,1.0,605.9993462162437,702.623222632848
Tianjin,2006,0,1.0614333333333332,1.0,654.0771892519688,1222.9212106889845
Tianjin,2007,0,1.0,1.0,400.97019232272004,1066.9176514175442
Tianjin,2008,0,0.9966666666666666,1.0,289.6092544923923,870.8586548308886
Tianjin,2009,0,0.99,1.0,484.40437246063215,733.937472228944
Tianjin,2010,0,0.8861,0.289658804499116,295.48463456469347,965.4771784642735
Tianjin,2011,0,0.74,,344.9625421973603,1184.76825799962
Tianjin,2012,0,0.341,,377.1973518924253,910.701977977671
Tianjin,2013,0,0.2,,416.49708654295705,620.9346932352228
Tianjin,2014,0,0.1,,538.6579380491202,637.6917506905429
Tianjin,2015,0,0.16666666666666666,,625.7403040522361,626.0847314924467
Tianjin,2016,0,0.16666666666666666,,562.2139195262345,526.1823495711269
Tianjin,2017,0,0.16666666666666666,,523.0624830203443,756.6289598528965
Tianjin Jinnan,1992,0,,,987.505982760015,
Tianjin Jinnan,1993,0,,,959.1938700091315,643.4263428857876
Tianjin Jinnan,1994,0,,,841.3371092476353,710.6444034910924
Tianjin Jinnan,1995,0,,,659.2490789967804,1003.1611059604347
Tianjin Jinnan,1996,0,,,839.2436749351455,694.3183006954018
Tianjin Jinnan,1997,0,,,906.3963774982449,686.8798854471715
Tianjin Jinnan,1998,0,,,820.28826929231,498.08672926585473
Tianjin Jinnan,1999,0,,,557.9950901626388,452.20109928406646
Tianjin Jinnan,2000,0,,,555.4588259029698,533.8081174976221
Tianjin Jinnan,2001,0,,,585.971062800398,398.2247760378723
Tianjin Jinnan,2002,0,,,528.7539362675177,358.9698750922221
Tianjin Jinnan,2003,0,,,437.7020239493989,303.6604734259495
Tianjin Jinnan,2004,0,,,314.71018578087495,642.7808068011332
Tianjin Jinnan,2005,0,,,605.9993462162437,702.623222632848
Tianjin Jinnan,2006,0,,,654.0771892519688,1222.9212106889845
Tianjin Jinnan,2007,0,,,400.97019232272004,1066.9176514175442
Tianjin Jinnan,2008,0,,,289.6092544923923,870.8586548308886
Tianjin Jinnan,2009,0,,,484.40437246063215,733.937472228944
Tianjin Jinnan,2010,0,,,295.48463456469347,965.4771784642735
Tianjin Jinnan,2011,0,,,344.9625421973603,1184.76825799962
Tianjin Jinnan,2012,0,,,377.1973518924253,910.701977977671
Tianjin Jinnan,2013,0,,,416.49708654295705,620.9346932352228
Tianjin Jinnan,2014,0,0.1,1.0,538.6579380491202,637.6917506905429
Tianjin Jinnan,2015,0,0.1,1.0,625.7403040522361,626.0847314924467
Tianjin Jinnan,2016,0,0.175,1.0,562.2139195262345,526.1823495711269
Tianjin Jinnan,2017,0,0.3,1.0,523.0624830203443,756.6289598528965
Wuhu,1992,0,0.775,0.37741935483870964,987.505982760015,
Wuhu,1993,0,0.8724999999999999,0.20916905444126074,959.1938700091315,643.4263428857876
Wuhu,1994,0,0.8825,0.5864022662889519,841.3371092476353,710.6444034910924
Wuhu,1995,0,0.905,0.3314917127071823,659.2490789967804,1003.1611059604347
Wuhu,1996,0,0.9,0.3333333333333333,839.2436749351455,694.3183006954018
Wuhu,1997,0,0.9,0.4444444444444444,906.3963774982449,686.8798854471715
Wuhu,1998,0,0.9,0.4933333333333333,820.28826929231,498.08672926585473
Wuhu,1999,0,0.6363636363636364,0.2571428571428571,557.9950901626388,452.20109928406646
Wuhu,2000,0,0.8451818181818181,,555.4588259029698,533.8081174976221
Wuhu,2001,0,0.6769636363636363,0.04297263180511912,585.971062800398,398.2247760378723
Wuhu,2002,0,0.8381818181818183,0.20607375271149675,528.7539362675177,358.9698750922221
Wuhu,2003,0,0.65,0.27972027972027974,437.7020239493989,303.6604734259495
Wuhu,2004,0,0.6421272727272728,0.8126398051929665,314.71018578087495,642.7808068011332
Wuhu,2005,0,0.6204727272727272,0.5303873879153725,605.9993462162437,702.623222632848
Wuhu,2006,0,0.6823454545454546,0.7335393962002718,654.0771892519688,1222.9212106889845
Wuhu,2007,0,0.6727272727272727,0.7297297297297297,400.97019232272004,1066.9176514175442
Wuhu,2008,0,0.4,,289.6092544923923,870.8586548308886
Wuhu,2009,0,0.16,,484.40437246063215,733.937472228944
Wuhu,2010,0,0.2,0.32999999999999996,295.48463456469347,965.4771784642735
Wuhu,2011,0,0.395,0.3924050632911392,344.9625421973603,1184.76825799962
Wuhu,2012,0,0.26,0.38461538461538464,377.1973518924253,910.701977977671
Wuhu,2013,0,0.15,0.13333333333333333,416.49708654295705,620.9346932352228
Wuhu,2014,0,,,538.6579380491202,637.6917506905429
Wuhu,2015,0,,,625.7403040522361,626.0847314924467
Wuhu,2016,0,,,562.2139195262345,526.1823495711269
Wuhu,2017,0,,,523.0624830203443,756.6289598528965
Wun Zhou,1992,0,1.0166666666666666,0.8442622950819674,987.505982760015,
Wun Zhou,1993,0,0.8666666666666667,1.0,959.1938700091315,643.4263428857876
Wun Zhou,1994,0,1.0,1.0,841.3371092476353,710.6444034910924
Wun Zhou,1995,0,1.0,1.0,659.2490789967804,1003.1611059604347
Wun Zhou,1996,0,1.0,1.0,839.2436749351455,694.3183006954018
Wun Zhou,1997,0,1.0,1.0,906.3963774982449,686.8798854471715
Wun Zhou,1998,0,1.0,1.0,820.28826929231,498.08672926585473
Wun Zhou,1999,0,0.9166666666666666,1.0,557.9950901626388,452.20109928406646
Wun Zhou,2000,0,,,555.4588259029698,533.8081174976221
Wun Zhou,2001,0,,,585.971062800398,398.2247760378723
Wun Zhou,2002,0,,,528.7539362675177,358.9698750922221
Wun Zhou,2003,0,,,437.7020239493989,303.6604734259495
Wun Zhou,2004,0,,,314.71018578087495,642.7808068011332
Wun Zhou,2005,0,,,605.9993462162437,702.623222632848
Wun Zhou,2006,0,,,654.0771892519688,1222.9212106889845
Wun Zhou,2007,0,,,400.97019232272004,1066.9176514175442
Wun Zhou,2008,0,,,289.6092544923923,870.8586548308886
Wun Zhou,2009,0,,,484.40437246063215,733.937472228944
Wun Zhou,2010,0,,,295.48463456469347,965.4771784642735
Wun Zhou,2011,0,,,344.9625421973603,1184.76825799962
Wun Zhou,2012,0,,,377.1973518924253,910.701977977671
Wun Zhou,2013,0,,,416.49708654295705,620.9346932352228
Wun Zhou,2014,0,,,538.6579380491202,637.6917506905429
Wun Zhou,2015,0,,,625.7403040522361,626.0847314924467
Wun Zhou,2016,0,,,562.2139195262345,526.1823495711269
Wun Zhou,2017,0,,,523.0624830203443,756.6289598528965
Wuxi Sunan,1992,0,,,987.505982760015,
Wuxi Sunan,1993,0,,,959.1938700091315,643.4263428857876
Wuxi Sunan,1994,0,,,841.3371092476353,710.6444034910924
Wuxi Sunan,1995,0,,,659.2490789967804,1003.1611059604347
Wuxi Sunan,1996,0,,,839.2436749351455,694.3183006954018
Wuxi Sunan,1997,0,,,906.3963774982449,686.8798854471715
Wuxi Sunan,1998,0,,,820.28826929231,498.08672926585473
Wuxi Sunan,1999,0,,,557.9950901626388,452.20109928406646
Wuxi Sunan,2000,0,,,555.4588259029698,533.8081174976221
Wuxi Sunan,2001,0,0.9571428571428572,1.0,585.971062800398,398.2247760378723
Wuxi Sunan,2002,0,1.0142857142857142,1.0,528.7539362675177,358.9698750922221
Wuxi Sunan,2003,0,1.7714285714285716,1.0,437.7020239493989,303.6604734259495
Wuxi Sunan,2004,0,,,314.71018578087495,642.7808068011332
Wuxi Sunan,2005,0,,,605.9993462162437,702.623222632848
Wuxi Sunan,2006,0,,,654.0771892519688,1222.9212106889845
Wuxi Sunan,2007,0,,,400.97019232272004,1066.9176514175442
Wuxi Sunan,2008,0,,,289.6092544923923,870.8586548308886
Wuxi Sunan,2009,0,,,484.40437246063215,733.937472228944
Wuxi Sunan,2010,0,,,295.48463456469347,965.4771784642735
Wuxi Sunan,2011,0,,,344.9625421973603,1184.76825799962
Wuxi Sunan,2012,0,,,377.1973518924253,910.701977977671
Wuxi Sunan,2013,0,,,416.49708654295705,620.9346932352228
Wuxi Sunan,2014,0,,,538.6579380491202,637.6917506905429
Wuxi Sunan,2015,0,,,625.7403040522361,626.0847314924467
Wuxi Sunan,2016,0,,,562.2139195262345,526.1823495711269
Wuxi Sunan,2017,0,,,523.0624830203443,756.6289598528965
Xishan No. 5,1992,0,,,987.505982760015,
Xishan No. 5,1993,0,,,959.1938700091315,643.4263428857876
Xishan No. 5,1994,0,,,841.3371092476353,710.6444034910924
Xishan No. 5,1995,0,,,659.2490789967804,1003.1611059604347
Xishan No. 5,1996,0,,,839.2436749351455,694.3183006954018
Xishan No. 5,1997,0,,,906.3963774982449,686.8798854471715
Xishan No. 5,1998,0,,,820.28826929231,498.08672926585473
Xishan No. 5,1999,0,0.26666666666666666,1.0,557.9950901626388,452.20109928406646
Xishan No. 5,2000,0,0.57628,1.0,555.4588259029698,533.8081174976221
Xishan No. 5,2001,0,0.9209999999999999,1.0,585.971062800398,398.2247760378723
Xishan No. 5,2002,0,,,528.7539362675177,358.9698750922221
Xishan No. 5,2003,0,,,437.7020239493989,303.6604734259495
Xishan No. 5,2004,0,,,314.71018578087495,642.7808068011332
Xishan No. 5,2005,0,,,605.9993462162437,702.623222632848
Xishan No. 5,2006,0,,,654.0771892519688,1222.9212106889845
Xishan No. 5,2007,0,,,400.97019232272004,1066.9176514175442
Xishan No. 5,2008,0,,,289.6092544923923,870.8586548308886
Xishan No. 5,2009,0,,,484.40437246063215,733.937472228944
Xishan No. 5,2010,0,,,295.48463456469347,965.4771784642735
Xishan No. 5,2011,0,,,344.9625421973603,1184.76825799962
Xishan No. 5,2012,0,,,377.1973518924253,910.701977977671
Xishan No. 5,2013,0,,,416.49708654295705,620.9346932352228
Xishan No. 5,2014,0,,,538.6579380491202,637.6917506905429
Xishan No. 5,2015,0,,,625.7403040522361,626.0847314924467
Xishan No. 5,2016,0,,,562.2139195262345,526.1823495711269
Xishan No. 5,2017,0,,,523.0624830203443,756.6289598528965
Yanrui,1992,0,,,987.505982760015,
Yanrui,1993,0,,,959.1938700091315,643.4263428857876
Yanrui,1994,0,,,841.3371092476353,710.6444034910924
Yanrui,1995,0,,,659.2490789967804,1003.1611059604347
Yanrui,1996,0,,,839.2436749351455,694.3183006954018
Yanrui,1997,0,,,906.3963774982449,686.8798854471715
Yanrui,1998,0,,,820.28826929231,498.08672926585473
Yanrui,1999,0,,,557.9950901626388,452.20109928406646
Yanrui,2000,0,,,555.4588259029698,533.8081174976221
Yanrui,2001,0,,,585.971062800398,398.2247760378723
Yanrui,2002,0,,,528.7539362675177,358.9698750922221
Yanrui,2003,0,,,437.7020239493989,303.6604734259495
Yanrui,2004,0,,,314.71018578087495,642.7808068011332
Yanrui,2005,0,,,605.9993462162437,702.623222632848
Yanrui,2006,0,,,654.0771892519688,1222.9212106889845
Yanrui,2007,0,,,400.97019232272004,1066.9176514175442
Yanrui,2008,0,,,289.6092544923923,870.8586548308886
Yanrui,2009,0,,,484.40437246063215,733.937472228944
Yanrui,2010,0,,,295.48463456469347,965.4771784642735
Yanrui,2011,0,,,344.9625421973603,1184.76825799962
Yanrui,2012,0,,,377.1973518924253,910.701977977671
Yanrui,2013,0,1.0,1.0,416.49708654295705,620.9346932352228
Yanrui,2014,0,0.5,1.0,538.6579380491202,637.6917506905429
Yanrui,2015,0,0.35,1.0,625.7403040522361,626.0847314924467
Yanrui,2016,0,0.45,1.0,562.2139195262345,526.1823495711269
Yanrui,2017,0,0.75,1.0,523.0624830203443,756.6289598528965
Yantai,1992,0,0.72,0.4444444444444445,987.505982760015,
Yantai,1993,0,0.7,0.14285714285714285,959.1938700091315,643.4263428857876
Yantai,1994,0,0.7,0.15714285714285717,841.3371092476353,710.6444034910924
Yantai,1995,0,0.8,0.225,659.2490789967804,1003.1611059604347
Yantai,1996,0,1.0,0.2,839.2436749351455,694.3183006954018
Yantai,1997,0,0.8,,906.3963774982449,686.8798854471715
Yantai,1998,0,0.8,,820.28826929231,498.08672926585473
Yantai,1999,0,0.53125,,557.9950901626388,452.20109928406646
Yantai,2000,0,0.5728958333333333,,555.4588259029698,533.8081174976221
Yantai,2001,0,0.6459374999999999,,585.971062800398,398.2247760378723
Yantai,2002,0,0.6875,,528.7539362675177,358.9698750922221
Yantai,2003,0,0.8984727272727272,,437.7020239493989,303.6604734259495
Yantai,2004,0,0.8205166666666667,,314.71018578087495,642.7808068011332
Yantai,2005,0,1.0316,,605.9993462162437,702.623222632848
Yantai,2006,0,0.8038222222222221,,654.0771892519688,1222.9212106889845
Yantai,2007,0,1.0270000000000001,,400.97019232272004,1066.9176514175442
Yantai,2008,0,0.7923272727272728,,289.6092544923923,870.8586548308886
Yantai,2009,0,0.6538461538461539,,484.40437246063215,733.937472228944
Yantai,2010,0,0.9769230769230769,,295.48463456469347,965.4771784642735
Yantai,2011,0,0.8623076923076922,,344.9625421973603,1184.76825799962
Yantai,2012,0,0.8461538461538461,,377.1973518924253,910.701977977671
Yantai,2013,0,0.7923076923076923,,416.49708654295705,620.9346932352228
Yantai,2014,0,0.7307692307692307,,538.6579380491202,637.6917506905429
Yantai,2015,0,0.7,,625.7403040522361,626.0847314924467
Yantai,2016,0,0.5,,562.2139195262345,526.1823495711269
Yantai,2017,0,0.7307692307692307,,523.0624830203443,756.6289598528965
Yongkang Benchi,1992,0,,,987.505982760015,
Yongkang Benchi,1993,0,,,959.1938700091315,643.4263428857876
Yongkang Benchi,1994,0,,,841.3371092476353,710.6444034910924
Yongkang Benchi,1995,0,,,659.2490789967804,1003.1611059604347
Yongkang Benchi,1996,0,,,839.2436749351455,694.3183006954018
Yongkang Benchi,1997,0,,,906.3963774982449,686.8798854471715
Yongkang Benchi,1998,0,,,820.28826929231,498.08672926585473
Yongkang Benchi,1999,0,,,557.9950901626388,452.20109928406646
Yongkang Benchi,2000,0,,,555.4588259029698,533.8081174976221
Yongkang Benchi,2001,0,,,585.971062800398,398.2247760378723
Yongkang Benchi,2002,0,,,528.7539362675177,358.9698750922221
Yongkang Benchi,2003,0,,,437.7020239493989,303.6604734259495
Yongkang Benchi,2004,0,0.86495,1.0,314.71018578087495,642.7808068011332
Yongkang Benchi,2005,0,1.0021499999999999,1.0,605.9993462162437,702.623222632848
Yongkang Benchi,2006,0,0.5642333333333334,1.0,654.0771892519688,1222.9212106889845
Yongkang Benchi,2007,0,,,400.97019232272004,1066.9176514175442
Yongkang Benchi,2008,0,,,289.6092544923923,870.8586548308886
Yongkang Benchi,2009,0,,,484.40437246063215,733.937472228944
Yongkang Benchi,2010,0,,,295.48463456469347,965.4771784642735
Yongkang Benchi,2011,0,,,344.9625421973603,1184.76825799962
Yongkang Benchi,2012,0,,,377.1973518924253,910.701977977671
Yongkang Benchi,2013,0,,,416.49708654295705,620.9346932352228
Yongkang Benchi,2014,0,,,538.6579380491202,637.6917506905429
Yongkang Benchi,2015,0,,,625.7403040522361,626.0847314924467
Yongkang Benchi,2016,0,,,562.2139195262345,526.1823495711269
Yongkang Benchi,2017,0,,,523.0624830203443,756.6289598528965
Yongkang Tianshan,1992,0,,,987.505982760015,
Yongkang Tianshan,1993,0,,,959.1938700091315,643.4263428857876
Yongkang Tianshan,1994,0,,,841.3371092476353,710.6444034910924
Yongkang Tianshan,1995,0,,,659.2490789967804,1003.1611059604347
Yongkang Tianshan,1996,0,,,839.2436749351455,694.3183006954018
Yongkang Tianshan,1997,0,,,906.3963774982449,686.8798854471715
Yongkang Tianshan,1998,0,,,820.28826929231,498.08672926585473
Yongkang Tianshan,1999,0,,,557.9950901626388,452.20109928406646
Yongkang Tianshan,2000,0,,,555.4588259029698,533.8081174976221
Yongkang Tianshan,2001,0,,,585.971062800398,398.2247760378723
Yongkang Tianshan,2002,0,,,528.7539362675177,358.9698750922221
Yongkang Tianshan,2003,0,0.9399,1.0,437.7020239493989,303.6604734259495
Yongkang Tianshan,2004,0,0.88385,1.0,314.71018578087495,642.7808068011332
Yongkang Tianshan,2005,0,1.0182499999999999,1.0,605.9993462162437,702.623222632848
Yongkang Tianshan,2006,0,0.38333333333333336,1.0,654.0771892519688,1222.9212106889845
Yongkang Tianshan,2007,0,,,400.97019232272004,1066.9176514175442
Yongkang Tianshan,2008,0,,,289.6092544923923,870.8586548308886
Yongkang Tianshan,2009,0,,,484.40437246063215,733.937472228944
Yongkang Tianshan,2010,0,,,295.48463456469347,965.4771784642735
Yongkang Tianshan,2011,0,,,344.9625421973603,1184.76825799962
Yongkang Tianshan,2012,0,,,377.1973518924253,910.701977977671
Yongkang Tianshan,2013,0,,,416.49708654295705,620.9346932352228
Yongkang Tianshan,2014,0,,,538.6579380491202,637.6917506905429
Yongkang Tianshan,2015,0,,,625.7403040522361,626.0847314924467
Yongkang Tianshan,2016,0,,,562.2139195262345,526.1823495711269
Yongkang Tianshan,2017,0,,,523.0624830203443,756.6289598528965
Yunnan (Kunming),1992,0,0.9930555555555556,0.04195804195804196,987.505982760015,
Yunnan (Kunming),1993,0,1.00125,,959.1938700091315,643.4263428857876
Yunnan (Kunming),1994,0,0.9544117647058824,,841.3371092476353,710.6444034910924
Yunnan (Kunming),1995,0,0.9486842105263158,,659.2490789967804,1003.1611059604347
Yunnan (Kunming),1996,0,0.9507368421052631,,839.2436749351455,694.3183006954018
Yunnan (Kunming),1997,0,0.98,,906.3963774982449,686.8798854471715
Yunnan (Kunming),1998,0,0.9302666666666667,,820.28826929231,498.08672926585473
Yunnan (Kunming),1999,0,0.9414153846153847,,557.9950901626388,452.20109928406646
Yunnan (Kunming),2000,0,1.01064,,555.4588259029698,533.8081174976221
Yunnan (Kunming),2001,0,0.9789942857142858,,585.971062800398,398.2247760378723
Yunnan (Kunming),2002,0,0.925385,,528.7539362675177,358.9698750922221
Yunnan (Kunming),2003,0,0.7446520000000001,,437.7020239493989,303.6604734259495
Yunnan (Kunming),2004,0,0.8935839999999999,,314.71018578087495,642.7808068011332
Yunnan (Kunming),2005,0,1.00020625,,605.9993462162437,702.623222632848
Yunnan (Kunming),2006,0,1.028857142857143,,654.0771892519688,1222.9212106889845
Yunnan (Kunming),2007,0,1.0,,400.97019232272004,1066.9176514175442
Yunnan (Kunming),2008,0,0.7819725,,289.6092544923923,870.8586548308886
Yunnan (Kunming),2009,0,0.7175,,484.40437246063215,733.937472228944
Yunnan (Kunming),2010,0,0.816,,295.48463456469347,965.4771784642735
Yunnan (Kunming),2011,0,0.723,,344.9625421973603,1184.76825799962
Yunnan (Kunming),2012,0,0.7825,,377.1973518924253,910.701977977671
Yunnan (Kunming),2013,0,0.7725,,416.49708654295705,620.9346932352228
Yunnan (Kunming),2014,0,0.985,,538.6579380491202,637.6917506905429
Yunnan (Kunming),2015,0,1.0,,625.7403040522361,626.0847314924467
Yunnan (Kunming),2016,0,1.0125,,562.2139195262345,526.1823495711269
Yunnan (Kunming),2017,0,1.0,,523.0624830203443,756.6289598528965
Zhangjiagang,1992,0,,,987.505982760015,
Zhangjiagang,1993,0,,,959.1938700091315,643.4263428857876
Zhangjiagang,1994,0,,,841.3371092476353,710.6444034910924
Zhangjiagang,1995,0,,,659.2490789967804,1003.1611059604347
Zhangjiagang,1996,0,,,839.2436749351455,694.3183006954018
Zhangjiagang,1997,0,,,906.3963774982449,686.8798854471715
Zhangjiagang,1998,0,0.6666666666666666,1.0,820.28826929231,498.08672926585473
Zhangjiagang,1999,0,0.95,1.0,557.9950901626388,452.20109928406646
Zhangjiagang,2000,0,0.9333333333333333,0.8023809523809524,555.4588259029698,533.8081174976221
Zhangjiagang,2001,0,0.9299999999999999,0.3763440860215054,585.971062800398,398.2247760378723
Zhangjiagang,2002,0,0.9869058823529412,0.7653152455088393,528.7539362675177,358.9698750922221
Zhangjiagang,2003,0,0.95255,0.5112592514828619,437.7020239493989,303.6604734259495
Zhangjiagang,2004,0,0.9581818181818182,0.9231499051233396,314.71018578087495,642.7808068011332
Zhangjiagang,2005,0,1.1099999999999999,0.7510237510237511,605.9993462162437,702.623222632848
Zhangjiagang,2006,0,0.9135294117647059,0.8589826142949131,654.0771892519688,1222.9212106889845
Zhangjiagang,2007,0,0.9,0.6188888888888889,400.97019232272004,1066.9176514175442
Zhangjiagang,2008,0,0.773,0.6830530401034929,289.6092544923923,870.8586548308886
Zhangjiagang,2009,0,0.9329999999999999,0.6195069667738478,484.40437246063215,733.937472228944
Zhangjiagang,2010,0,1.0,0.5425,295.48463456469347,965.4771784642735
